IMJS,FJ_Bfr2016
IMPC,FJ_Bfr2016
INAI,FJ_Bfr2016
INCF,FJ_Bfr2016
INCI,FJ_Bfr2016
INCO,FJ_Bfr2016
INDF,FJ_Bfr2016
INDR,FJ_Bfr2016
INDS,FJ_Bfr2016
INDX,FJ_Bfr2016
INDY,FJ_Bfr2016
INKP,FJ_Bfr2016
INPC,FJ_Bfr2016
INPP,FJ_Bfr2016
INTA,FJ_Bfr2016
INTD,FJ_Bfr2016
INTP,FJ_Bfr2016
IPOL,FJ_Bfr2016
ISAT,FJ_Bfr2016
ISSP,FJ_Bfr2016
ITMA,FJ_Bfr2016
ITMG,FJ_Bfr2016
JAWA,FJ_Bfr2016
JECC,FJ_Bfr2016
JIHD,FJ_Bfr2016
JKON,FJ_Bfr2016
JPFA,FJ_Bfr2016
JRPT,FJ_Bfr2016
JSMR,FJ_Bfr2016
JSPT,FJ_Bfr2016
JTPE,FJ_Bfr2016
KAEF,KO_Bfr2016
KARW,KO_Bfr2016
KBLI,KO_Bfr2016
KBLM,KO_Bfr2016
KBLV,KO_Bfr2016
KDSI,KO_Bfr2016
KICI,KO_Bfr2016
KIJA,KO_Bfr2016
KINO,KO_Bfr2016
KKGI,KO_Bfr2016
KLBF,KO_Bfr2016
KOBX,KO_Bfr2016
KOIN,KO_Bfr2016
KONI,KO_Bfr2016
KOPI,KO_Bfr2016
KPIG,KO_Bfr2016
KRAS,KO_Bfr2016
KREN,KO_Bfr2016
LAPD,KO_Bfr2016
LEAD,KO_Bfr2016
LINK,KO_Bfr2016
LION,KO_Bfr2016
LMPI,KO_Bfr2016
LPCK,KO_Bfr2016
LPGI,KO_Bfr2016
LPIN,KO_Bfr2016
LPKR,KO_Bfr2016
LPLI,KO_Bfr2016
LPPF,KO_Bfr2016
LPPS,KO_Bfr2016
LRNA,KO_Bfr2016
LSIP,KO_Bfr2016
LTLS,KO_Bfr2016
MAIN,KO_Bfr2016
MAPI,KO_Bfr2016
MAYA,KO_Bfr2016
MBAP,KO_Bfr2016
MBSS,KO_Bfr2016
MBTO,KO_Bfr2016
MCOR,KO_Bfr2016
MDIA,KO_Bfr2016
MDLN,KO_Bfr2016
MDRN,KO_Bfr2016
MEDC,KO_Bfr2016
MEGA,KO_Bfr2016
MGNA,KO_Bfr2016
